"","Country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","gdp_for_year....","gdp_per_capita....","generation"
"4208","Italy",2014,"female","55-74 years",275,7381373,3.73,"Italy2014",2151732868243,37035,"Boomers"
"4209","Italy",2014,"female","25-34 years",75,3445649,2.18,"Italy2014",2151732868243,37035,"Millenials"
"4210","Italy",2014,"female","15-24 years",46,2894944,1.59,"Italy2014",2151732868243,37035,"Millenials"
"4211","Italy",2014,"female","5-14 years",7,2778922,0.25,"Italy2014",2151732868243,37035,"Generation Z"
"4212","Italy",2014,"male","5-14 years",5,2948232,0.17,"Italy2014",2151732868243,37035,"Generation Z"
"4213","Italy",2015,"male","75+ years",669,2646587,25.28,"Italy2015",1832868490534,31537,"Silent"
"4214","Italy",2015,"male","55-74 years",934,6795801,13.74,"Italy2015",1832868490534,31537,"Boomers"
"4215","Italy",2015,"male","35-54 years",1063,9239883,11.5,"Italy2015",1832868490534,31537,"Generation X"
"4216","Italy",2015,"male","25-34 years",271,3451808,7.85,"Italy2015",1832868490534,31537,"Millenials"
"4217","Italy",2015,"male","15-24 years",161,3057509,5.27,"Italy2015",1832868490534,31537,"Millenials"
"4218","Italy",2015,"female","55-74 years",303,7434895,4.08,"Italy2015",1832868490534,31537,"Boomers"
"4219","Italy",2015,"female","75+ years",156,4115435,3.79,"Italy2015",1832868490534,31537,"Silent"
"4220","Italy",2015,"female","35-54 years",320,9386928,3.41,"Italy2015",1832868490534,31537,"Generation X"
"4221","Italy",2015,"female","25-34 years",64,3394610,1.89,"Italy2015",1832868490534,31537,"Millenials"
"4222","Italy",2015,"female","15-24 years",34,2874645,1.18,"Italy2015",1832868490534,31537,"Millenials"
"4223","Italy",2015,"male","5-14 years",7,2944182,0.24,"Italy2015",1832868490534,31537,"Generation Z"
"4224","Italy",2015,"female","5-14 years",6,2775414,0.22,"Italy2015",1832868490534,31537,"Generation Z"
"4225","Japan",1995,"male","75+ years",1358,2553900,53.17,"Japan1995",5449116304981,46043,"G.I. Generation"
"4226","Japan",1995,"male","55-74 years",4429,12402300,35.71,"Japan1995",5449116304981,46043,"Silent"
"4227","Japan",1995,"female","75+ years",1582,4592800,34.45,"Japan1995",5449116304981,46043,"G.I. Generation"
"4228","Japan",1995,"male","35-54 years",5507,18054500,30.5,"Japan1995",5449116304981,46043,"Boomers"
"4229","Japan",1995,"male","25-34 years",1692,8404400,20.13,"Japan1995",5449116304981,46043,"Generation X"
"4230","Japan",1995,"female","55-74 years",2426,14003800,17.32,"Japan1995",5449116304981,46043,"Silent"
"4231","Japan",1995,"male","15-24 years",1050,9332000,11.25,"Japan1995",5449116304981,46043,"Generation X"
"4232","Japan",1995,"female","35-54 years",1984,17984000,11.03,"Japan1995",5449116304981,46043,"Boomers"
"4233","Japan",1995,"female","25-34 years",667,8178700,8.16,"Japan1995",5449116304981,46043,"Generation X"
"4234","Japan",1995,"female","15-24 years",488,8925300,5.47,"Japan1995",5449116304981,46043,"Generation X"
"4235","Japan",1995,"male","5-14 years",43,7125500,0.6,"Japan1995",5449116304981,46043,"Millenials"
"4236","Japan",1995,"female","5-14 years",23,6792300,0.34,"Japan1995",5449116304981,46043,"Millenials"
"4237","Japan",1996,"male","75+ years",1339,2633000,50.85,"Japan1996",4833712542207,40693,"G.I. Generation"
"4238","Japan",1996,"male","55-74 years",4870,12820000,37.99,"Japan1996",4833712542207,40693,"Silent"
"4239","Japan",1996,"female","75+ years",1614,4812000,33.54,"Japan1996",4833712542207,40693,"G.I. Generation"
"4240","Japan",1996,"male","35-54 years",5725,17896000,31.99,"Japan1996",4833712542207,40693,"Boomers"
"4241","Japan",1996,"male","25-34 years",1690,8610000,19.63,"Japan1996",4833712542207,40693,"Generation X"
"4242","Japan",1996,"female","55-74 years",2513,14347000,17.52,"Japan1996",4833712542207,40693,"Silent"
"4243","Japan",1996,"male","15-24 years",1036,9147000,11.33,"Japan1996",4833712542207,40693,"Generation X"
"4244","Japan",1996,"female","35-54 years",1944,17810000,10.92,"Japan1996",4833712542207,40693,"Boomers"
"4245","Japan",1996,"female","25-34 years",698,8370000,8.34,"Japan1996",4833712542207,40693,"Generation X"
"4246","Japan",1996,"female","15-24 years",474,8725000,5.43,"Japan1996",4833712542207,40693,"Generation X"
"4247","Japan",1996,"male","5-14 years",41,6972000,0.59,"Japan1996",4833712542207,40693,"Millenials"
"4248","Japan",1996,"female","5-14 years",23,6643000,0.35,"Japan1996",4833712542207,40693,"Millenials"
"4249","Japan",1997,"male","75+ years",1429,2717000,52.59,"Japan1997",4414732843544,37080,"G.I. Generation"
"4250","Japan",1997,"male","55-74 years",5435,13212000,41.14,"Japan1997",4414732843544,37080,"Silent"
"4251","Japan",1997,"male","35-54 years",5984,17698000,33.81,"Japan1997",4414732843544,37080,"Boomers"
"4252","Japan",1997,"female","75+ years",1674,5041000,33.21,"Japan1997",4414732843544,37080,"G.I. Generation"
"4253","Japan",1997,"male","25-34 years",1813,8830000,20.53,"Japan1997",4414732843544,37080,"Generation X"
"4254","Japan",1997,"female","55-74 years",2570,14670000,17.52,"Japan1997",4414732843544,37080,"Silent"
"4255","Japan",1997,"female","35-54 years",2045,17605000,11.62,"Japan1997",4414732843544,37080,"Boomers"
"4256","Japan",1997,"male","15-24 years",1011,8911000,11.35,"Japan1997",4414732843544,37080,"Generation X"
"4257","Japan",1997,"female","25-34 years",798,8575000,9.31,"Japan1997",4414732843544,37080,"Generation X"
"4258","Japan",1997,"female","15-24 years",468,8489000,5.51,"Japan1997",4414732843544,37080,"Generation X"
"4259","Japan",1997,"male","5-14 years",34,6818000,0.5,"Japan1997",4414732843544,37080,"Millenials"
"4260","Japan",1997,"female","5-14 years",19,6494000,0.29,"Japan1997",4414732843544,37080,"Millenials"
"4261","Japan",1998,"male","75+ years",1732,2823000,61.35,"Japan1998",4032509760873,33791,"G.I. Generation"
"4262","Japan",1998,"male","55-74 years",7981,13546000,58.92,"Japan1998",4032509760873,33791,"Silent"
"4263","Japan",1998,"male","35-54 years",8384,17557000,47.75,"Japan1998",4032509760873,33791,"Boomers"
"4264","Japan",1998,"female","75+ years",2013,5285000,38.09,"Japan1998",4032509760873,33791,"G.I. Generation"
"4265","Japan",1998,"male","25-34 years",2462,9051000,27.2,"Japan1998",4032509760873,33791,"Generation X"
"4266","Japan",1998,"female","55-74 years",3292,14950000,22.02,"Japan1998",4032509760873,33791,"Silent"
"4267","Japan",1998,"male","15-24 years",1453,8649000,16.8,"Japan1998",4032509760873,33791,"Generation X"
"4268","Japan",1998,"female","35-54 years",2385,17467000,13.65,"Japan1998",4032509760873,33791,"Boomers"
"4269","Japan",1998,"female","25-34 years",1050,8787000,11.95,"Japan1998",4032509760873,33791,"Generation X"
"4270","Japan",1998,"female","15-24 years",612,8231000,7.44,"Japan1998",4032509760873,33791,"Generation X"
"4271","Japan",1998,"male","5-14 years",66,6655000,0.99,"Japan1998",4032509760873,33791,"Millenials"
"4272","Japan",1998,"female","5-14 years",28,6337000,0.44,"Japan1998",4032509760873,33791,"Millenials"
"4273","Japan",1999,"male","75+ years",1794,2954000,60.73,"Japan1999",4562078822335,38164,"G.I. Generation"
"4274","Japan",1999,"male","55-74 years",7971,13851000,57.55,"Japan1999",4562078822335,38164,"Silent"
"4275","Japan",1999,"male","35-54 years",8340,17403000,47.92,"Japan1999",4562078822335,38164,"Boomers"
"4276","Japan",1999,"female","75+ years",1881,5516000,34.1,"Japan1999",4562078822335,38164,"G.I. Generation"
"4277","Japan",1999,"male","25-34 years",2595,9242000,28.08,"Japan1999",4562078822335,38164,"Generation X"
"4278","Japan",1999,"female","55-74 years",3146,15244000,20.64,"Japan1999",4562078822335,38164,"Silent"
"4279","Japan",1999,"male","15-24 years",1385,8383000,16.52,"Japan1999",4562078822335,38164,"Generation X"
"4280","Japan",1999,"female","35-54 years",2313,17316000,13.36,"Japan1999",4562078822335,38164,"Boomers"
"4281","Japan",1999,"female","25-34 years",1036,8959000,11.56,"Japan1999",4562078822335,38164,"Generation X"
"4282","Japan",1999,"female","15-24 years",581,7974000,7.29,"Japan1999",4562078822335,38164,"Generation X"
"4283","Japan",1999,"male","5-14 years",44,6505000,0.68,"Japan1999",4562078822335,38164,"Millenials"
"4284","Japan",1999,"female","5-14 years",29,6193000,0.47,"Japan1999",4562078822335,38164,"Millenials"
"4285","Japan",2000,"male","55-74 years",7988,14034032,56.92,"Japan2000",4887519660745,40813,"Silent"
"4286","Japan",2000,"male","75+ years",1619,3187143,50.8,"Japan2000",4887519660745,40813,"G.I. Generation"
"4287","Japan",2000,"male","35-54 years",8023,17540437,45.74,"Japan2000",4887519660745,40813,"Boomers"
"4288","Japan",2000,"female","75+ years",1796,5792695,31,"Japan2000",4887519660745,40813,"G.I. Generation"
"4289","Japan",2000,"male","25-34 years",2454,9260089,26.5,"Japan2000",4887519660745,40813,"Generation X"
"4290","Japan",2000,"female","55-74 years",3032,15357610,19.74,"Japan2000",4887519660745,40813,"Silent"
"4291","Japan",2000,"male","15-24 years",1273,8063415,15.79,"Japan2000",4887519660745,40813,"Generation X"
"4292","Japan",2000,"female","35-54 years",2172,17380248,12.5,"Japan2000",4887519660745,40813,"Boomers"
"4293","Japan",2000,"female","25-34 years",1027,8975013,11.44,"Japan2000",4887519660745,40813,"Generation X"
"4294","Japan",2000,"female","15-24 years",531,7669997,6.92,"Japan2000",4887519660745,40813,"Generation X"
"4295","Japan",2000,"male","5-14 years",58,6401260,0.91,"Japan2000",4887519660745,40813,"Millenials"
"4296","Japan",2000,"female","5-14 years",16,6090721,0.26,"Japan2000",4887519660745,40813,"Millenials"
"4297","Japan",2001,"male","55-74 years",7690,14064000,54.68,"Japan2001",4303544259843,35843,"Silent"
"4298","Japan",2001,"male","75+ years",1692,3404000,49.71,"Japan2001",4303544259843,35843,"Silent"
"4299","Japan",2001,"male","35-54 years",7913,17516000,45.18,"Japan2001",4303544259843,35843,"Boomers"
"4300","Japan",2001,"female","75+ years",1689,6095000,27.71,"Japan2001",4303544259843,35843,"Silent"
"4301","Japan",2001,"male","25-34 years",2388,9466000,25.23,"Japan2001",4303544259843,35843,"Generation X"
"4302","Japan",2001,"female","55-74 years",2870,15379000,18.66,"Japan2001",4303544259843,35843,"Silent"
"4303","Japan",2001,"male","15-24 years",1146,7856000,14.59,"Japan2001",4303544259843,35843,"Millenials"
"4304","Japan",2001,"female","35-54 years",2148,17363000,12.37,"Japan2001",4303544259843,35843,"Boomers"
"4305","Japan",2001,"female","25-34 years",1013,9178000,11.04,"Japan2001",4303544259843,35843,"Generation X"
"4306","Japan",2001,"female","15-24 years",522,7460000,7,"Japan2001",4303544259843,35843,"Millenials"
"4307","Japan",2001,"male","5-14 years",39,6295000,0.62,"Japan2001",4303544259843,35843,"Millenials"
"4308","Japan",2001,"female","5-14 years",22,5990000,0.37,"Japan2001",4303544259843,35843,"Millenials"
"4309","Japan",2002,"male","55-74 years",7956,14446000,55.07,"Japan2002",4115116279070,34239,"Silent"
"4310","Japan",2002,"male","35-54 years",8202,17249000,47.55,"Japan2002",4115116279070,34239,"Boomers"
"4311","Japan",2002,"male","75+ years",1709,3621000,47.2,"Japan2002",4115116279070,34239,"Silent"
"4312","Japan",2002,"female","75+ years",1664,6387000,26.05,"Japan2002",4115116279070,34239,"Silent"
"4313","Japan",2002,"male","25-34 years",2444,9406000,25.98,"Japan2002",4115116279070,34239,"Generation X"
"4314","Japan",2002,"female","55-74 years",2919,15754000,18.53,"Japan2002",4115116279070,34239,"Silent"
"4315","Japan",2002,"male","15-24 years",1131,7671000,14.74,"Japan2002",4115116279070,34239,"Millenials"
"4316","Japan",2002,"female","35-54 years",2187,17125000,12.77,"Japan2002",4115116279070,34239,"Boomers"
"4317","Japan",2002,"female","25-34 years",1005,9124000,11.01,"Japan2002",4115116279070,34239,"Generation X"
"4318","Japan",2002,"female","15-24 years",461,7274000,6.34,"Japan2002",4115116279070,34239,"Millenials"
"4319","Japan",2002,"male","5-14 years",25,6215000,0.4,"Japan2002",4115116279070,34239,"Millenials"
"4320","Japan",2002,"female","5-14 years",12,5917000,0.2,"Japan2002",4115116279070,34239,"Millenials"
"4321","Japan",2003,"male","55-74 years",8409,14889000,56.48,"Japan2003",4445658071222,36926,"Silent"
"4322","Japan",2003,"male","35-54 years",8948,16966000,52.74,"Japan2003",4445658071222,36926,"Boomers"
"4323","Japan",2003,"male","75+ years",1733,3835000,45.19,"Japan2003",4445658071222,36926,"Silent"
"4324","Japan",2003,"male","25-34 years",2910,9349000,31.13,"Japan2003",4445658071222,36926,"Generation X"
"4325","Japan",2003,"female","75+ years",1643,6676000,24.61,"Japan2003",4445658071222,36926,"Silent"
"4326","Japan",2003,"female","55-74 years",3100,16200000,19.14,"Japan2003",4445658071222,36926,"Silent"
"4327","Japan",2003,"male","15-24 years",1158,7483000,15.48,"Japan2003",4445658071222,36926,"Millenials"
"4328","Japan",2003,"female","35-54 years",2227,16840000,13.22,"Japan2003",4445658071222,36926,"Boomers"
"4329","Japan",2003,"female","25-34 years",1132,9059000,12.5,"Japan2003",4445658071222,36926,"Generation X"
"4330","Japan",2003,"female","15-24 years",556,7089000,7.84,"Japan2003",4445658071222,36926,"Millenials"
"4331","Japan",2003,"female","5-14 years",33,5858000,0.56,"Japan2003",4445658071222,36926,"Millenials"
"4332","Japan",2003,"male","5-14 years",32,6151000,0.52,"Japan2003",4445658071222,36926,"Millenials"
"4333","Japan",2004,"male","55-74 years",7895,15316000,51.55,"Japan2004",4815148854362,39960,"Silent"
"4334","Japan",2004,"male","35-54 years",8056,16685000,48.28,"Japan2004",4815148854362,39960,"Boomers"
"4335","Japan",2004,"male","75+ years",1876,4056000,46.25,"Japan2004",4815148854362,39960,"Silent"
"4336","Japan",2004,"male","25-34 years",2677,9241000,28.97,"Japan2004",4815148854362,39960,"Generation X"
"4337","Japan",2004,"female","75+ years",1595,6977000,22.86,"Japan2004",4815148854362,39960,"Silent"
"4338","Japan",2004,"female","55-74 years",2941,16631000,17.68,"Japan2004",4815148854362,39960,"Silent"
"4339","Japan",2004,"male","15-24 years",1233,7289000,16.92,"Japan2004",4815148854362,39960,"Millenials"
"4340","Japan",2004,"female","35-54 years",2045,16564000,12.35,"Japan2004",4815148854362,39960,"Boomers"
"4341","Japan",2004,"female","25-34 years",1088,8932000,12.18,"Japan2004",4815148854362,39960,"Generation X"
"4342","Japan",2004,"female","15-24 years",579,6905000,8.39,"Japan2004",4815148854362,39960,"Millenials"
"4343","Japan",2004,"male","5-14 years",27,6097000,0.44,"Japan2004",4815148854362,39960,"Millenials"
"4344","Japan",2004,"female","5-14 years",22,5807000,0.38,"Japan2004",4815148854362,39960,"Millenials"
"4345","Japan",2005,"male","55-74 years",8005,15797130,50.67,"Japan2005",4755410630912,39412,"Silent"
"4346","Japan",2005,"male","35-54 years",8073,16566953,48.73,"Japan2005",4755410630912,39412,"Boomers"
"4347","Japan",2005,"male","75+ years",1858,4288706,43.32,"Japan2005",4755410630912,39412,"Silent"
"4348","Japan",2005,"male","25-34 years",2862,8984855,31.85,"Japan2005",4755410630912,39412,"Generation X"
"4349","Japan",2005,"female","75+ years",1600,7307828,21.89,"Japan2005",4755410630912,39412,"Silent"
"4350","Japan",2005,"male","15-24 years",1243,7043709,17.65,"Japan2005",4755410630912,39412,"Millenials"
"4351","Japan",2005,"female","55-74 years",2786,17011318,16.38,"Japan2005",4755410630912,39412,"Silent"
"4352","Japan",2005,"female","25-34 years",1140,8705334,13.1,"Japan2005",4755410630912,39412,"Generation X"
"4353","Japan",2005,"female","35-54 years",2114,16388567,12.9,"Japan2005",4755410630912,39412,"Boomers"
"4354","Japan",2005,"female","15-24 years",643,6672938,9.64,"Japan2005",4755410630912,39412,"Millenials"
"4355","Japan",2005,"male","5-14 years",29,6095375,0.48,"Japan2005",4755410630912,39412,"Millenials"
"4356","Japan",2005,"female","5-14 years",16,5794794,0.28,"Japan2005",4755410630912,39412,"Millenials"
"4357","Japan",2006,"male","55-74 years",7921,16002000,49.5,"Japan2006",4530377224970,37534,"Silent"
"4358","Japan",2006,"male","35-54 years",7436,16519000,45.01,"Japan2006",4530377224970,37534,"Boomers"
"4359","Japan",2006,"male","75+ years",1945,4512000,43.11,"Japan2006",4530377224970,37534,"Silent"
"4360","Japan",2006,"male","25-34 years",2667,8758000,30.45,"Japan2006",4530377224970,37534,"Generation X"
"4361","Japan",2006,"female","75+ years",1639,7608000,21.54,"Japan2006",4530377224970,37534,"Silent"
"4362","Japan",2006,"male","15-24 years",1257,6916000,18.18,"Japan2006",4530377224970,37534,"Millenials"
"4363","Japan",2006,"female","55-74 years",2866,17213000,16.65,"Japan2006",4530377224970,37534,"Silent"
"4364","Japan",2006,"female","35-54 years",2193,16320000,13.44,"Japan2006",4530377224970,37534,"Boomers"
"4365","Japan",2006,"female","25-34 years",1133,8473000,13.37,"Japan2006",4530377224970,37534,"Generation X"
"4366","Japan",2006,"female","15-24 years",635,6548000,9.7,"Japan2006",4530377224970,37534,"Millenials"
"4367","Japan",2006,"male","5-14 years",57,6066000,0.94,"Japan2006",4530377224970,37534,"Millenials"
"4368","Japan",2006,"female","5-14 years",20,5767000,0.35,"Japan2006",4530377224970,37534,"Millenials"
"4369","Japan",2007,"male","55-74 years",8184,16130000,50.74,"Japan2007",4515264514431,37408,"Silent"
"4370","Japan",2007,"male","75+ years",2205,4744000,46.48,"Japan2007",4515264514431,37408,"Silent"
"4371","Japan",2007,"male","35-54 years",7599,16557000,45.9,"Japan2007",4515264514431,37408,"Boomers"
"4372","Japan",2007,"male","25-34 years",2596,8501000,30.54,"Japan2007",4515264514431,37408,"Generation X"
"4373","Japan",2007,"female","75+ years",1691,7913000,21.37,"Japan2007",4515264514431,37408,"Silent"
"4374","Japan",2007,"male","15-24 years",1252,6795000,18.43,"Japan2007",4515264514431,37408,"Millenials"
"4375","Japan",2007,"female","55-74 years",3108,17338000,17.93,"Japan2007",4515264514431,37408,"Silent"
"4376","Japan",2007,"female","35-54 years",2303,16325000,14.11,"Japan2007",4515264514431,37408,"Boomers"
"4377","Japan",2007,"female","25-34 years",1084,8212000,13.2,"Japan2007",4515264514431,37408,"Generation X"
"4378","Japan",2007,"female","15-24 years",596,6430000,9.27,"Japan2007",4515264514431,37408,"Millenials"
"4379","Japan",2007,"male","5-14 years",31,6027000,0.51,"Japan2007",4515264514431,37408,"Generation Z"
"4380","Japan",2007,"female","5-14 years",16,5732000,0.28,"Japan2007",4515264514431,37408,"Generation Z"
"4381","Japan",2008,"male","55-74 years",7894,16197000,48.74,"Japan2008",5037908465114,41773,"Silent"
"4382","Japan",2008,"male","35-54 years",7344,16657000,44.09,"Japan2008",5037908465114,41773,"Boomers"
"4383","Japan",2008,"male","75+ years",2132,4965000,42.94,"Japan2008",5037908465114,41773,"Silent"
"4384","Japan",2008,"male","25-34 years",2651,8234000,32.2,"Japan2008",5037908465114,41773,"Generation X"
"4385","Japan",2008,"female","75+ years",1673,8207000,20.39,"Japan2008",5037908465114,41773,"Silent"
"4386","Japan",2008,"male","15-24 years",1343,6650000,20.2,"Japan2008",5037908465114,41773,"Millenials"
"4387","Japan",2008,"female","55-74 years",2885,17395000,16.59,"Japan2008",5037908465114,41773,"Silent"
"4388","Japan",2008,"female","25-34 years",1203,7933000,15.16,"Japan2008",5037908465114,41773,"Generation X"
"4389","Japan",2008,"female","35-54 years",2237,16400000,13.64,"Japan2008",5037908465114,41773,"Boomers"
"4390","Japan",2008,"female","15-24 years",652,6293000,10.36,"Japan2008",5037908465114,41773,"Millenials"
"4391","Japan",2008,"male","5-14 years",41,5982000,0.69,"Japan2008",5037908465114,41773,"Generation Z"
"4392","Japan",2008,"female","5-14 years",18,5689000,0.32,"Japan2008",5037908465114,41773,"Generation Z"
"4393","Japan",2009,"male","55-74 years",7983,16224000,49.2,"Japan2009",5231382674594,43415,"Silent"
"4394","Japan",2009,"male","35-54 years",7799,16796000,46.43,"Japan2009",5231382674594,43415,"Boomers"
"4395","Japan",2009,"male","75+ years",2216,5174000,42.83,"Japan2009",5231382674594,43415,"Silent"
"4396","Japan",2009,"male","25-34 years",2657,7987000,33.27,"Japan2009",5231382674594,43415,"Generation X"
"4397","Japan",2009,"male","15-24 years",1326,6514000,20.36,"Japan2009",5231382674594,43415,"Millenials"
"4398","Japan",2009,"female","75+ years",1649,8488000,19.43,"Japan2009",5231382674594,43415,"Silent"
"4399","Japan",2009,"female","55-74 years",2820,17413000,16.19,"Japan2009",5231382674594,43415,"Silent"
"4400","Japan",2009,"female","25-34 years",1085,7679000,14.13,"Japan2009",5231382674594,43415,"Generation X"
"4401","Japan",2009,"female","35-54 years",2328,16517000,14.09,"Japan2009",5231382674594,43415,"Boomers"
"4402","Japan",2009,"female","15-24 years",605,6163000,9.82,"Japan2009",5231382674594,43415,"Millenials"
"4403","Japan",2009,"male","5-14 years",34,5914000,0.57,"Japan2009",5231382674594,43415,"Generation Z"
"4404","Japan",2009,"female","5-14 years",21,5627000,0.37,"Japan2009",5231382674594,43415,"Generation Z"
"4405","Japan",2010,"male","55-74 years",7466,16402437,45.52,"Japan2010",5700098114744,47059,"Silent"
"4406","Japan",2010,"male","35-54 years",7351,17131261,42.91,"Japan2010",5700098114744,47059,"Generation X"
"4407","Japan",2010,"male","75+ years",2188,5345432,40.93,"Japan2010",5700098114744,47059,"Silent"
"4408","Japan",2010,"male","25-34 years",2543,7822984,32.51,"Japan2010",5700098114744,47059,"Generation X"
"4409","Japan",2010,"male","15-24 years",1315,6324856,20.79,"Japan2010",5700098114744,47059,"Millenials"
"4410","Japan",2010,"female","75+ years",1686,8804107,19.15,"Japan2010",5700098114744,47059,"Silent"
"4411","Japan",2010,"female","55-74 years",2879,17525806,16.43,"Japan2010",5700098114744,47059,"Silent"
"4412","Japan",2010,"female","35-54 years",2404,16781836,14.33,"Japan2010",5700098114744,47059,"Generation X"
"4413","Japan",2010,"female","25-34 years",1008,7545642,13.36,"Japan2010",5700098114744,47059,"Generation X"
"4414","Japan",2010,"female","15-24 years",508,6008624,8.45,"Japan2010",5700098114744,47059,"Millenials"
"4415","Japan",2010,"male","5-14 years",42,5855595,0.72,"Japan2010",5700098114744,47059,"Generation Z"
"4416","Japan",2010,"female","5-14 years",21,5578687,0.38,"Japan2010",5700098114744,47059,"Generation Z"
"4417","Japan",2011,"male","55-74 years",6858,16343000,41.96,"Japan2011",6157459594824,50919,"Boomers"
"4418","Japan",2011,"male","35-54 years",6975,17224000,40.5,"Japan2011",6157459594824,50919,"Generation X"
"4419","Japan",2011,"male","75+ years",2188,5570000,39.28,"Japan2011",6157459594824,50919,"Silent"
"4420","Japan",2011,"male","25-34 years",2404,7588000,31.68,"Japan2011",6157459594824,50919,"Millenials"
"4421","Japan",2011,"male","15-24 years",1304,6246000,20.88,"Japan2011",6157459594824,50919,"Millenials"
"4422","Japan",2011,"female","75+ years",1754,9092000,19.29,"Japan2011",6157459594824,50919,"Silent"
"4423","Japan",2011,"female","55-74 years",2883,17447000,16.52,"Japan2011",6157459594824,50919,"Boomers"
"4424","Japan",2011,"female","35-54 years",2598,16861000,15.41,"Japan2011",6157459594824,50919,"Generation X"
"4425","Japan",2011,"female","25-34 years",1112,7314000,15.2,"Japan2011",6157459594824,50919,"Millenials"
"4426","Japan",2011,"female","15-24 years",616,5931000,10.39,"Japan2011",6157459594824,50919,"Millenials"
"4427","Japan",2011,"male","5-14 years",52,5792000,0.9,"Japan2011",6157459594824,50919,"Generation Z"
"4428","Japan",2011,"female","5-14 years",22,5519000,0.4,"Japan2011",6157459594824,50919,"Generation Z"
"4429","Japan",2012,"male","75+ years",2262,5783000,39.11,"Japan2012",6203213121334,51379,"Silent"
"4430","Japan",2012,"male","55-74 years",6134,16254000,37.74,"Japan2012",6203213121334,51379,"Boomers"
"4431","Japan",2012,"male","35-54 years",6413,17318000,37.03,"Japan2012",6203213121334,51379,"Generation X"
"4432","Japan",2012,"male","25-34 years",2244,7384000,30.39,"Japan2012",6203213121334,51379,"Millenials"
"4433","Japan",2012,"male","15-24 years",1294,6185000,20.92,"Japan2012",6203213121334,51379,"Millenials"
"4434","Japan",2012,"female","75+ years",1612,9362000,17.22,"Japan2012",6203213121334,51379,"Silent"
"4435","Japan",2012,"female","55-74 years",2636,17342000,15.2,"Japan2012",6203213121334,51379,"Boomers"
"4436","Japan",2012,"female","35-54 years",2242,16937000,13.24,"Japan2012",6203213121334,51379,"Generation X"
"4437","Japan",2012,"female","25-34 years",931,7110000,13.09,"Japan2012",6203213121334,51379,"Millenials"
"4438","Japan",2012,"female","15-24 years",495,5873000,8.43,"Japan2012",6203213121334,51379,"Millenials"
"4439","Japan",2012,"male","5-14 years",55,5729000,0.96,"Japan2012",6203213121334,51379,"Generation Z"
"4440","Japan",2012,"female","5-14 years",20,5458000,0.37,"Japan2012",6203213121334,51379,"Generation Z"
"4441","Japan",2013,"male","75+ years",2362,5964000,39.6,"Japan2013",5155717056271,42781,"Silent"
"4442","Japan",2013,"male","35-54 years",6333,17367000,36.47,"Japan2013",5155717056271,42781,"Generation X"
"4443","Japan",2013,"male","55-74 years",5908,16202000,36.46,"Japan2013",5155717056271,42781,"Boomers"
"4444","Japan",2013,"male","25-34 years",2178,7186000,30.31,"Japan2013",5155717056271,42781,"Millenials"
"4445","Japan",2013,"male","15-24 years",1242,6143000,20.22,"Japan2013",5155717056271,42781,"Millenials"
"4446","Japan",2013,"female","75+ years",1713,9588000,17.87,"Japan2013",5155717056271,42781,"Silent"
"4447","Japan",2013,"female","55-74 years",2604,17279000,15.07,"Japan2013",5155717056271,42781,"Boomers"
"4448","Japan",2013,"female","35-54 years",2242,16974000,13.21,"Japan2013",5155717056271,42781,"Generation X"
"4449","Japan",2013,"female","25-34 years",850,6913000,12.3,"Japan2013",5155717056271,42781,"Millenials"
"4450","Japan",2013,"female","15-24 years",467,5834000,8,"Japan2013",5155717056271,42781,"Millenials"
"4451","Japan",2013,"male","5-14 years",58,5666000,1.02,"Japan2013",5155717056271,42781,"Generation Z"
"4452","Japan",2013,"female","5-14 years",34,5398000,0.63,"Japan2013",5155717056271,42781,"Generation Z"
"4453","Japan",2014,"male","75+ years",2254,6104000,36.93,"Japan2014",4850413536038,40328,"Silent"
"4454","Japan",2014,"male","55-74 years",5477,16213000,33.78,"Japan2014",4850413536038,40328,"Boomers"
"4455","Japan",2014,"male","35-54 years",5710,17365000,32.88,"Japan2014",4850413536038,40328,"Generation X"
"4456","Japan",2014,"male","25-34 years",2131,7007000,30.41,"Japan2014",4850413536038,40328,"Millenials"
"4457","Japan",2014,"male","15-24 years",1180,6110000,19.31,"Japan2014",4850413536038,40328,"Millenials"
"4458","Japan",2014,"female","75+ years",1587,9761000,16.26,"Japan2014",4850413536038,40328,"Silent"
"4459","Japan",2014,"female","55-74 years",2512,17288000,14.53,"Japan2014",4850413536038,40328,"Boomers"
"4460","Japan",2014,"female","35-54 years",2158,16959000,12.72,"Japan2014",4850413536038,40328,"Generation X"
"4461","Japan",2014,"female","25-34 years",814,6734000,12.09,"Japan2014",4850413536038,40328,"Millenials"
"4462","Japan",2014,"female","15-24 years",432,5803000,7.44,"Japan2014",4850413536038,40328,"Millenials"
"4463","Japan",2014,"male","5-14 years",68,5596000,1.22,"Japan2014",4850413536038,40328,"Generation Z"
"4464","Japan",2014,"female","5-14 years",34,5334000,0.64,"Japan2014",4850413536038,40328,"Generation Z"
"4465","Japan",2015,"male","75+ years",2297,6289365,36.52,"Japan2015",4394977752878,36510,"Silent"
"4466","Japan",2015,"male","55-74 years",5241,16239222,32.27,"Japan2015",4394977752878,36510,"Boomers"
"4467","Japan",2015,"male","35-54 years",5507,17461022,31.54,"Japan2015",4394977752878,36510,"Generation X"
